ID,Video Duration,Video Publish Time,Days Since Publish,Day,Month,Year,Day of Week,Revenue per 1000 Views (USD),Monetized Playbacks (Estimate),Playback-Based CPM (USD),CPM (USD),Ad Impressions,Estimated AdSense Revenue (USD),DoubleClick Revenue (USD),YouTube Ads Revenue (USD),Watch Page Ads Revenue (USD),YouTube Premium (USD),Transaction Revenue (USD),Transactions,Revenue from Transactions (USD),Reactions,Chat Messages Count,Reminders Set,Stream Hours,Remix Views,Remix Count,Subscribers from Posts,New Comments,Shares,Like Rate (%),Dislikes,Likes,Unsubscribes,New Subscribers,Returned Items (USD),Unconfirmed Commissions (USD),Approved Commissions (USD),Orders,Total Sales Volume (USD),End Screen Click-Through Rate (%),End Screen Impressions,End Screen Clicks,Teaser Click-Through Rate (%),Teaser Impressions,Teaser Clicks,Card Click-Through Rate (%),Card Impressions,Card Clicks,Views per Playlist Start,Playlist Views,Playlist Watch Time (hours),Clip Watch Time (hours),Clip Views,YouTube Premium Watch Time (hours),YouTube Premium Views,Returning Viewers,New Viewers,Average Views per User,Unique Viewers,Watched (Not Skipped) (%),Feed Impressions,Average View Percentage (%),Average View Duration,Views,Watch Time (hours),Subscribers,Estimated Revenue (USD),Impressions,Video Thumbnail CTR (%)
135,527.0,2017-08-28 00:00:00,3,28,8,2017,Monday,0.062,16905.0,0.585,0.411,24037.0,4.148,1.292,9.889,5.44,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,123.0,96.06,162.0,3945.0,10.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333,14.0,0.463,0.0,0.0,4.1467,93.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43,234.0,88470.0,5753.8732,127.0,5.447,217575.0,6.87
136,659.0,2017-08-31 00:00:00,3,31,8,2017,Thursday,0.035,3813.0,2.379,0.84,10795.0,3.641,1.349,9.071,4.99,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,423.0,97.82,148.0,6647.0,8.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857,16.0,1.4183,0.4195,15.0,34.6529,477.0,0.0,0.0,0.0,0.0,0.0,0.0,40.99,270.0,146987.0,11063.0134,113.0,5.096,481410.0,10.55
137,660.0,2017-09-02 00:00:00,2,2,9,2017,Saturday,0.114,14703.0,2.638,1.451,26735.0,18.409,2.926,38.782,21.335,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,160.0,97.6,157.0,6377.0,6.0,142.0,0.0,0.0,0.0,0.0,0.0,0.45,222.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,11.0,1.0988,0.0,0.0,132.4342,1502.0,0.0,0.0,0.0,0.0,0.0,0.0,45.48,300.0,190708.0,15929.1587,136.0,21.818,1000192.0,9.74
138,570.0,2017-09-04 00:00:00,2,4,9,2017,Monday,0.015,1917.0,1.408,1.133,2384.0,1.13,0.356,2.7,1.485,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,135.0,97.44,114.0,4333.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,7.4,730.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1699,0.0,0.0,36.1488,478.0,0.0,0.0,0.0,0.0,0.0,0.0,46.32,264.0,106571.0,7816.3055,42.0,1.613,460882.0,8.91
139,489.0,2017-09-06 00:00:00,2,6,9,2017,Wednesday,0.039,5187.0,1.475,1.364,5606.0,2.855,1.353,7.649,4.208,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,177.0,97.26,137.0,4872.0,4.0,78.0,0.0,0.0,0.0,0.0,0.0,8.25,424.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.3792,0.0,0.0,21.7205,362.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15,221.0,110478.0,6803.6151,74.0,4.26,364786.0,8.7
140,628.0,2017-09-10 00:00:00,4,10,9,2017,Sunday,0.078,14655.0,2.748,0.909,44301.0,17.887,4.27,40.275,22.156,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,539.0,97.66,222.0,9264.0,28.0,535.0,0.0,0.0,0.0,0.0,0.0,13.55,9241.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2289,185.0,14.6208,0.0,0.0,131.2921,1679.0,0.0,0.0,0.0,0.0,0.0,0.0,45.07,283.0,290626.0,22848.5032,507.0,22.53,1568665.0,9.69
141,468.0,2017-09-12 00:00:00,2,12,9,2017,Tuesday,0.078,12003.0,0.758,0.539,16864.0,4.185,0.82,9.098,5.005,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,193.0,95.39,189.0,3908.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,6.33,79.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6667,11.0,0.5166,0.0,0.0,2.2738,71.0,0.0,0.0,0.0,0.0,0.0,0.0,44.41,208.0,64203.0,3722.7327,27.0,5.016,168633.0,4.62
142,520.0,2017-09-15 00:00:00,3,15,9,2017,Friday,0.018,17590.0,1.013,0.745,23924.0,7.04,2.761,17.815,9.8,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.0,1628.0,98.04,419.0,20908.0,107.0,1877.0,0.0,0.0,0.0,0.0,0.0,3.5,4543.0,159.0,1.81,9238.0,167.0,1.82,220.0,4.0,1.3709,2044.0,134.6414,0.1351,8.0,208.0261,3737.0,0.0,0.0,0.0,0.0,0.0,0.0,39.63,206.0,562751.0,32216.5972,1770.0,10.314,4566886.0,7.53
143,462.0,2017-09-18 00:00:00,3,18,9,2017,Monday,0.078,22733.0,1.221,0.913,30399.0,7.648,7.628,27.768,15.275,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,455.0,93.97,473.0,7370.0,28.0,265.0,0.0,0.0,0.0,0.0,0.0,7.76,1457.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,5.1213,0.0,0.0,36.4219,691.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,195.0,197185.0,10724.3274,237.0,15.376,788523.0,9.63
144,541.0,2017-09-21 00:00:00,3,21,9,2017,Thursday,0.081,18359.0,1.133,0.818,25440.0,6.655,4.787,20.798,11.441,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,153.0,84.99,818.0,4631.0,21.0,178.0,0.0,0.0,0.0,0.0,0.0,8.8,250.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,16.0,0.7151,0.0,0.0,22.8461,401.0,0.0,0.0,0.0,0.0,0.0,0.0,40.29,218.0,142652.0,8653.6076,157.0,11.498,530176.0,10.16
145,840.0,2017-09-24 00:00:00,3,24,9,2017,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,608.0,95.13,781.0,15243.0,50.0,880.0,0.0,0.0,0.0,0.0,0.0,5.54,2258.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,2.235,409.0,36.3806,0.0111,1.0,218.2979,2904.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,280.0,365711.0,28471.6783,830.0,0.0,1985225.0,10.56
146,570.0,2017-09-27 00:00:00,3,27,9,2017,Wednesday,0.026,12110.0,1.237,0.918,16328.0,5.496,2.745,14.981,8.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,425.0,95.7,429.0,9545.0,34.0,736.0,0.0,0.0,0.0,0.0,0.0,7.4,4746.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7188,174.0,13.68,0.0,0.0,190.779,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45,259.0,320895.0,23096.6451,702.0,8.241,4801559.0,3.87
147,514.0,2017-09-30 00:00:00,3,30,9,2017,Saturday,0.041,12403.0,1.455,1.209,14921.0,8.538,1.388,18.041,9.926,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,313.0,97.24,241.0,8500.0,5.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,4.9544,0.0,0.0,129.5115,1838.0,0.0,0.0,0.0,0.0,0.0,0.0,47.62,245.0,250061.0,17066.2682,313.0,10.301,1236169.0,11.34
148,456.0,2017-10-02 00:00:00,2,2,10,2017,Monday,0.053,12601.0,1.174,0.825,17936.0,4.087,4.05,14.793,8.137,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,184.0,97.1,186.0,6218.0,8.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.7215,0.0,0.0,48.4409,784.0,0.0,0.0,0.0,0.0,0.0,0.0,47.76,218.0,156761.0,9504.9893,202.0,8.273,660239.0,11.03
149,862.0,2017-10-06 00:00:00,4,6,10,2017,Friday,0.06,16706.0,2.916,1.106,44064.0,20.619,6.184,48.722,26.803,0.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,745.0,96.8,440.0,13322.0,57.0,2154.0,0.0,0.0,0.0,0.0,0.0,2.54,3860.0,98.0,1.7,6395.0,109.0,3.07,163.0,5.0,2.0,936.0,98.3166,0.0,0.0,240.6848,2678.0,0.0,0.0,0.0,0.0,0.0,0.0,36.21,312.0,458985.0,39841.4831,2097.0,27.505,3477465.0,7.83
150,723.0,2017-10-08 00:00:00,2,8,10,2017,Sunday,0.066,25874.0,1.201,0.829,37487.0,14.841,2.261,31.086,17.102,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,165.0,95.81,336.0,7686.0,20.0,259.0,0.0,0.0,0.0,0.0,0.0,6.71,5318.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,48.0,4.5721,0.0,0.0,235.7332,2326.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75,338.0,273998.0,25794.6177,239.0,18.031,1660904.0,9.77
151,951.0,2017-10-11 00:00:00,3,11,10,2017,Wednesday,0.036,17124.0,1.243,0.9,23647.0,6.957,4.749,21.28,11.706,1.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,340.0,96.25,388.0,9957.0,16.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4394,322.0,40.0216,0.0,0.0,310.8009,2650.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,389.0,358968.0,38868.9573,571.0,12.797,2311728.0,8.7
152,522.0,2017-10-14 00:00:00,3,14,10,2017,Saturday,0.022,16899.0,0.743,0.488,25720.0,4.437,2.474,12.563,6.911,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,1187.0,97.44,277.0,10545.0,20.0,557.0,0.0,0.0,0.0,0.0,0.0,4.98,10381.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,1.983,349.0,28.5119,0.0277,7.0,172.0277,2241.0,0.0,0.0,0.0,0.0,0.0,0.0,50.99,266.0,339580.0,25154.4381,537.0,7.401,2207456.0,8.63
153,544.0,2017-10-18 00:00:00,4,18,10,2017,Wednesday,0.025,9274.0,0.954,0.675,13104.0,3.3,1.568,8.849,4.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,280.0,97.31,172.0,6230.0,18.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7778,25.0,1.6146,0.0636,4.0,88.6252,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,46.91,255.0,193306.0,13703.5778,168.0,4.868,888140.0,11.07
154,622.0,2017-10-22 00:00:00,4,22,10,2017,Sunday,0.035,15937.0,0.767,0.523,23360.0,4.247,2.476,12.222,6.723,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,373.0,97.44,169.0,6426.0,4.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333,34.0,2.3683,0.0,0.0,96.8042,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,314.0,200147.0,17504.4566,209.0,6.961,968854.0,10.22
155,623.0,2017-10-25 00:00:00,3,25,10,2017,Wednesday,0.054,15126.0,1.553,0.628,37378.0,9.657,3.265,23.489,12.922,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,388.0,97.9,168.0,7830.0,19.0,272.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.619,55.0,4.9391,0.0,0.0,137.0141,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,45.71,285.0,245452.0,19449.1284,253.0,13.285,1307814.0,10.53
156,404.0,2017-10-27 00:00:00,2,27,10,2017,Friday,0.092,12695.0,1.141,0.828,17491.0,5.465,2.506,14.491,7.971,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,404.0,97.92,77.0,3623.0,3.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4683,1319.0,13.5478,0.0,0.0,3.204,206.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,112.0,86272.0,2695.4582,84.0,7.98,351465.0,6.81
157,861.0,2017-10-30 00:00:00,3,30,10,2017,Monday,0.094,23841.0,2.056,0.733,66877.0,25.784,1.183,49.019,26.967,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,299.0,97.97,183.0,8845.0,20.0,295.0,0.0,0.0,0.0,0.0,0.0,1.66,241.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9444,71.0,8.2819,0.1197,4.0,281.3922,2618.0,0.0,0.0,0.0,0.0,0.0,0.0,42.05,362.0,298148.0,30053.0577,275.0,27.882,1978183.0,8.69
158,408.0,2017-11-01 00:00:00,2,1,11,2017,Wednesday,0.038,14773.0,0.909,0.657,20448.0,6.448,0.937,13.425,7.385,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,276.0,98.11,154.0,8006.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7778,32.0,1.1285,0.0476,7.0,69.5924,1253.0,0.0,0.0,0.0,0.0,0.0,0.0,50.23,205.0,198219.0,11338.0878,190.0,7.556,901269.0,11.71
159,552.0,2017-11-04 00:00:00,3,4,11,2017,Saturday,0.056,16455.0,0.91,0.611,24501.0,7.691,0.549,14.976,8.24,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,126.0,97.5,124.0,4843.0,5.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0313,0.0,0.0,81.1124,970.0,0.0,0.0,0.0,0.0,0.0,0.0,49.81,275.0,153405.0,11736.7515,107.0,8.527,633392.0,11.29
160,679.0,2017-11-08 00:00:00,4,8,11,2017,Wednesday,0.036,16645.0,0.653,0.414,26260.0,5.216,0.76,10.863,5.976,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,175.0,96.33,248.0,6515.0,31.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333,10.0,0.8092,0.0,0.0,85.8107,956.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,309.0,171251.0,14740.1196,317.0,6.196,818275.0,10.29
161,398.0,2017-11-11 00:00:00,3,11,11,2017,Saturday,0.024,13844.0,0.658,0.409,22286.0,4.198,0.812,9.108,5.01,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,186.0,97.63,171.0,7046.0,35.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,33.0,1.729,0.0,0.0,72.1496,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,52.53,209.0,216060.0,12579.4367,298.0,5.186,1121187.0,10.71
162,535.0,2017-11-14 00:00:00,3,14,11,2017,Tuesday,0.029,11906.0,0.769,0.481,19053.0,4.379,0.66,9.159,5.039,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,282.0,97.04,191.0,6253.0,38.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1538,28.0,1.6396,0.3646,50.0,40.3981,720.0,0.0,0.0,0.0,0.0,0.0,0.0,41.09,220.0,177261.0,10844.5248,280.0,5.187,727320.0,11.72
163,511.0,2017-11-17 00:00:00,3,17,11,2017,Friday,0.057,31019.0,1.15,0.796,44831.0,18.71,0.913,35.666,19.623,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,602.0,97.94,249.0,11811.0,52.0,818.0,0.0,0.0,0.0,0.0,0.0,0.76,262.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6316,250.0,17.0065,0.0,0.0,180.2196,2781.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57,238.0,351454.0,23277.5495,766.0,20.142,2120326.0,10.64
164,788.0,2017-11-22 00:00:00,5,22,11,2017,Wednesday,0.01,2583.0,1.59,1.31,3135.0,2.26,0.0,4.108,2.26,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,260.0,92.16,732.0,8604.0,80.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,9.5183,0.0,0.0,106.5854,1215.0,0.0,0.0,0.0,0.0,0.0,0.0,37.81,298.0,258393.0,21440.9474,525.0,2.513,1710274.0,8.16
165,530.0,2017-11-26 00:00:00,4,26,11,2017,Sunday,0.016,15151.0,0.811,0.494,24856.0,5.955,0.803,12.283,6.757,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,1404.0,98.16,269.0,14321.0,68.0,1393.0,0.0,0.0,0.0,0.0,0.0,4.46,4995.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0251,806.0,58.1355,0.322,26.0,213.8044,3251.0,0.0,0.0,0.0,0.0,0.0,0.0,44.73,237.0,454370.0,29980.0158,1325.0,7.407,3479746.0,8.6
166,789.0,2017-11-28 00:00:00,2,28,11,2017,Tuesday,0.07,12919.0,1.171,0.826,18321.0,7.416,0.905,15.126,8.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,143.0,96.27,180.0,4651.0,22.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,13.0,0.9336,0.0,0.0,16.7791,199.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,325.0,118352.0,10686.0278,257.0,8.321,537998.0,8.16
167,520.0,2017-12-01 00:00:00,3,1,12,2017,Friday,0.032,17339.0,0.743,0.457,28167.0,6.518,0.571,12.885,7.089,0.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,382.0,97.5,211.0,8239.0,29.0,422.0,0.0,0.0,0.0,0.0,0.0,9.51,1493.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1071,59.0,3.9255,0.0855,6.0,109.5907,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46,247.0,242798.0,16674.6823,393.0,7.675,1426269.0,9.73
168,587.0,2017-12-05 00:00:00,4,5,12,2017,Tuesday,0.036,5821.0,1.333,1.072,7236.0,3.634,0.634,7.759,4.269,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,171.0,91.51,383.0,4126.0,42.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1667,13.0,0.5656,0.0,0.0,15.6717,197.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74,280.0,119680.0,9331.3366,227.0,4.296,520678.0,8.16
169,794.0,2017-12-09 00:00:00,4,9,12,2017,Saturday,0.055,28677.0,1.271,0.825,44178.0,19.472,0.573,36.44,20.045,1.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,928.0,97.39,317.0,11815.0,49.0,788.0,0.0,0.0,0.0,0.0,0.0,1.94,206.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7959,274.0,30.5573,0.0151,5.0,380.6193,3640.0,0.0,0.0,0.0,0.0,0.0,0.0,45.61,362.0,390067.0,39275.5826,739.0,21.434,3203314.0,7.76
170,471.0,2017-12-13 00:00:00,4,13,12,2017,Wednesday,0.049,10499.0,0.852,0.499,17916.0,4.524,0.393,8.94,4.918,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,133.0,96.27,177.0,4573.0,25.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,5.0,0.1302,0.0,0.0,16.7004,275.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,230.0,101854.0,6516.5852,222.0,4.948,487864.0,7.66
171,647.0,2017-12-19 00:00:00,6,19,12,2017,Tuesday,0.0,2.0,1.0,1.0,2.0,0.001,0.0,0.002,0.001,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,176.0,97.29,148.0,5306.0,27.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6667,5.0,0.1978,0.0,0.0,38.312,490.0,0.0,0.0,0.0,0.0,0.0,0.0,45.43,294.0,146304.0,11964.8235,250.0,0.047,833070.0,8.46
172,664.0,2017-12-22 00:00:00,3,22,12,2017,Friday,0.036,5453.0,2.104,1.456,7878.0,6.312,0.0,11.472,6.312,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,187.0,96.59,211.0,5970.0,36.0,262.0,0.0,0.0,0.0,0.0,0.0,0.9,221.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333,14.0,1.1102,0.0,0.0,103.4665,1205.0,0.0,0.0,0.0,0.0,0.0,0.0,43.65,290.0,182633.0,14749.1061,226.0,6.65,1024744.0,9.6
173,339.0,2017-12-26 00:00:00,4,26,12,2017,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,751.0,96.33,265.0,6954.0,28.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5358,2419.0,20.4681,0.0,0.0,6.9981,572.0,0.0,0.0,0.0,0.0,0.0,0.0,19.17,65.0,167925.0,3075.3476,688.0,0.0,821442.0,11.11
174,460.0,2017-12-29 00:00:00,3,29,12,2017,Friday,0.001,12.0,1.583,1.357,14.0,0.01,0.0,0.019,0.01,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,128.0,97.39,120.0,4476.0,22.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0682,0.0,0.0,13.814,224.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,223.0,82365.0,5119.3537,143.0,0.064,542598.0,6.51
175,954.0,2017-12-31 00:00:00,2,31,12,2017,Sunday,0.01,3545.0,1.803,1.659,3854.0,3.517,0.0,6.392,3.517,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.0,1789.0,96.58,464.0,13089.0,49.0,2250.0,0.0,0.0,0.0,0.0,0.0,1.84,1955.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0041,1459.0,79.7467,0.0,0.0,69.5695,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,22.02,210.0,348563.0,20357.9859,2201.0,3.64,3156151.0,7.26
176,718.0,2018-01-03 00:00:00,3,3,1,2018,Wednesday,0.003,414.0,1.222,1.088,465.0,0.279,0.0,0.506,0.279,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,387.0,98.3,157.0,9062.0,36.0,780.0,0.0,0.0,0.0,0.0,0.0,2.06,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3115,141.0,13.9016,0.0,0.0,231.5512,2398.0,0.0,0.0,0.0,0.0,0.0,0.0,48.18,346.0,316260.0,30477.1177,744.0,0.927,2699532.0,8.67
177,844.0,2018-01-07 00:00:00,4,7,1,2018,Sunday,0.046,12986.0,1.941,1.419,17769.0,13.868,0.0,25.206,13.868,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,432.0,97.82,221.0,9919.0,40.0,665.0,0.0,0.0,0.0,0.0,0.0,1.21,331.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5745,121.0,12.3203,0.0,0.0,304.609,2979.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15,339.0,327247.0,30840.284,625.0,15.006,2578752.0,9.65
178,453.0,2018-01-12 00:00:00,5,12,1,2018,Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,135.0,96.99,157.0,5059.0,33.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.1226,0.0,0.0,20.563,470.0,0.0,0.0,0.0,0.0,0.0,0.0,42.62,193.0,109603.0,5903.3718,162.0,0.0,765569.0,11.1
179,465.0,2018-01-18 00:00:00,6,18,1,2018,Thursday,0.0,6.0,0.667,0.571,7.0,0.002,0.0,0.004,0.002,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,150.0,98.09,104.0,5350.0,38.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,11.0,0.6029,0.0059,4.0,33.6203,577.0,0.0,0.0,0.0,0.0,0.0,0.0,49.22,229.0,150614.0,9616.6377,173.0,0.029,1241616.0,9.14
